episode,step,action_id,action,level,x,y,vx,vy,score,reward,event,cause,lives,coins
1,1,"3,0,1,0",RIGHT+JUMP,MM-Stage1,96.78,512.42,46.67,25.0,0,0.0012,,,3,0
1,2,"3,1,1,0",RIGHT+UP+JUMP,MM-Stage1,98.33,516,93.33,0.0,0,0.0029,,,3,0
1,3,"3,0,1,1",RIGHT+JUMP+FIRE,MM-Stage1,100.67,507.08,140.0,-535.0,0,0.0014,,,3,0
1,4,"3,1,1,0",RIGHT+UP+JUMP,MM-Stage1,103.78,498.58,186.67,-510.0,0,0.0042,,,3,0
1,5,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,107.67,490.5,233.33,-485.0,0,0.0051,,,3,0
1,6,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,112.33,482.83,280.0,-460.0,0,0.006,,,3,0
1,7,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,117.67,475.58,320.0,-435.0,0,0.006,,,3,0
1,8,"3,1,1,0",RIGHT+UP+JUMP,MM-Stage1,122.22,468.75,273.33,-410.0,0,0.0058,,,3,0
1,9,"3,1,1,1",RIGHT+UP+JUMP+FIRE,MM-Stage1,126.22,462.33,240.0,-385.0,0,0.0052,,,3,0
1,10,"3,1,1,1",RIGHT+UP+JUMP+FIRE,MM-Stage1,130.22,456.33,240.0,-360.0,0,0.0076,,,3,0
1,11,"3,1,0,1",RIGHT+UP+FIRE,MM-Stage1,134.22,453.45,240.0,-173.0,0,0.0052,,,3,0
1,12,"3,1,0,1",RIGHT+UP+FIRE,MM-Stage1,138.22,450.98,240.0,-148.0,0,0.0052,,,3,0
1,13,"4,1,0,0",RUN_RIGHT+UP,MM-Stage1,143.0,448.93,286.67,-123.0,0,0.0061,,,3,0
1,14,"4,1,0,0",RUN_RIGHT+UP,MM-Stage1,148.33,447.3,320.0,-98.0,0,0.0057,,,3,0
1,15,"4,1,0,0",RUN_RIGHT+UP,MM-Stage1,153.67,446.08,320.0,-73.0,0,0.0067,,,3,0
1,16,"4,1,0,1",RUN_RIGHT+UP+FIRE,MM-Stage1,159.0,445.28,320.0,-48.0,0,0.0067,,,3,0
1,17,"4,1,0,1",RUN_RIGHT+UP+FIRE,MM-Stage1,164.33,444.9,320.0,-23.0,0,0.0091,,,3,0
1,18,"4,1,1,1",RUN_RIGHT+UP+JUMP+FIRE,MM-Stage1,169.67,444.93,320.0,2.0,0,0.0067,,,3,0
1,19,"4,1,1,1",RUN_RIGHT+UP+JUMP+FIRE,MM-Stage1,175.0,445.38,320.0,27.0,0,0.0067,,,3,0
1,20,"3,1,1,1",RIGHT+UP+JUMP+FIRE,MM-Stage1,179.56,446.25,273.33,52.0,0,0.0058,,,3,0
1,21,"3,1,1,1",RIGHT+UP+JUMP+FIRE,MM-Stage1,183.56,447.53,240.0,77.0,0,0.0052,,,3,0
1,22,"3,1,1,1",RIGHT+UP+JUMP+FIRE,MM-Stage1,187.56,449.23,240.0,102.0,0,0.0062,,,3,0
1,23,"4,1,0,0",RUN_RIGHT+UP,MM-Stage1,192.33,451.35,286.67,127.0,0,0.0089,,,3,0
1,24,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,197.67,453.88,320.0,152.0,0,0.0071,,,3,0
1,25,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,203.0,456.83,320.0,177.0,0,0.0071,,,3,0
1,26,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,208.33,460.2,320.0,202.0,0,0.0071,,,3,0
1,27,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,213.67,463.98,320.0,227.0,0,0.0071,,,3,0
1,28,"4,1,1,1",RUN_RIGHT+UP+JUMP+FIRE,MM-Stage1,219.0,468.18,320.0,252.0,0,0.0071,,,3,0
1,29,"4,1,1,1",RUN_RIGHT+UP+JUMP+FIRE,MM-Stage1,224.33,472.8,320.0,277.0,0,0.0091,,,3,0
1,30,"4,1,1,1",RUN_RIGHT+UP+JUMP+FIRE,MM-Stage1,229.67,477.83,320.0,302.0,0,0.0067,,,3,0
1,31,"4,1,1,1",RUN_RIGHT+UP+JUMP+FIRE,MM-Stage1,235.0,483.28,320.0,327.0,0,0.0062,,,3,0
1,32,"4,1,1,1",RUN_RIGHT+UP+JUMP+FIRE,MM-Stage1,262.78,474.37,46.67,-535.0,0,0.0155,,,3,0
1,33,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,262.78,465.45,46.67,-535.0,0,-0.0001,,,3,0
1,34,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,262.78,456.53,46.67,-535.0,0,-0.0001,,,3,0
1,35,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,262.78,447.62,46.67,-535.0,0,-0.0011,,,3,0
1,36,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,262.78,438.7,46.67,-535.0,0,-0.0001,,,3,0
1,37,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,262.78,429.78,46.67,-535.0,0,-0.0001,,,3,0
1,38,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,262.78,420.87,46.67,-535.0,0,-0.0001,,,3,0
1,39,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,262.78,411.95,46.67,-535.0,0,-0.0011,,,3,0
1,40,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,262.78,403.03,46.67,-535.0,0,-0.0001,,,3,0
1,41,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,262.78,394.12,46.67,-535.0,0,-0.0001,,,3,0
1,42,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,262.78,385.2,46.67,-535.0,0,-0.0001,,,3,0
1,43,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,262.78,376.28,46.67,-535.0,0,-0.0011,,,3,0
1,44,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,262.78,367.37,46.67,-535.0,0,-0.0001,,,3,0
1,45,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,262.78,358.45,46.67,-535.0,0,-0.0001,,,3,0
1,46,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,262.78,349.53,46.67,-535.0,0,0.0537,,,3,0
1,47,"3,0,1,0",RIGHT+JUMP,MM-Stage1,264.33,341.03,93.33,-510.0,0,0.0036,,,3,0
1,48,"3,0,1,0",RIGHT+JUMP,MM-Stage1,266.67,332.95,140.0,-485.0,0,0.0045,,,3,0
1,49,"3,0,1,0",RIGHT+JUMP,MM-Stage1,269.78,325.28,186.67,-460.0,0,0.0053,,,3,0
1,50,"3,0,1,0",RIGHT+JUMP,MM-Stage1,273.67,318.03,233.33,-435.0,0,-0.0225,,,3,0
1,51,"3,1,1,0",RIGHT+UP+JUMP,MM-Stage1,277.67,311.2,240.0,-410.0,0,0.0056,,,3,0
1,52,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,282.44,304.78,286.67,-385.0,0,0.0065,,,3,0
1,53,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,287.78,298.78,320.0,-360.0,0,0.0071,,,3,0
1,54,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,293.11,292,320.0,-335.0,0,0.009,,,3,0
1,55,"4,2,0,0",RUN_RIGHT+DOWN,MM-Stage1,298.44,286.83,320.0,-310.0,0,0.0037,,,3,0
1,56,"2,0,1,0",RUN_LEFT+JUMP,MM-Stage1,303.0,282.08,273.33,-285.0,0,0.0058,,,3,0
1,57,"3,1,0,0",RIGHT+UP,MM-Stage1,307.0,277.75,240.0,-260.0,0,0.0052,,,3,0
1,58,"3,2,1,1",RIGHT+DOWN+JUMP+FIRE,MM-Stage1,311.0,273.83,240.0,-235.0,0,0.0052,,,3,0
1,59,"2,1,1,0",RUN_LEFT+UP+JUMP,MM-Stage1,314.22,270.33,193.33,-210.0,0,0.0044,,,3,0
1,60,"3,2,0,0",RIGHT+DOWN,MM-Stage1,318.22,267.25,240.0,-185.0,0,0.0052,,,3,0
1,61,"2,1,1,1",RUN_LEFT+UP+JUMP+FIRE,MM-Stage1,321.44,264.58,193.33,-160.0,0,0.0063,,,3,0
1,62,"4,2,0,0",RUN_RIGHT+DOWN,MM-Stage1,325.44,262.33,240.0,-135.0,0,0.0052,,,3,0
1,63,"2,1,1,1",RUN_LEFT+UP+JUMP+FIRE,MM-Stage1,328.67,260.5,193.33,-110.0,0,0.0044,,,3,0
1,64,"3,2,0,0",RIGHT+DOWN,MM-Stage1,332.67,259.08,240.0,-85.0,0,0.0052,,,3,0
1,65,"3,0,1,1",RIGHT+JUMP+FIRE,MM-Stage1,336.67,258.08,240.0,-60.0,0,0.0052,,,3,0
1,66,"3,2,1,1",RIGHT+DOWN+JUMP+FIRE,MM-Stage1,340.67,257.5,240.0,-35.0,0,0.0052,,,3,0
1,67,"3,0,1,1",RIGHT+JUMP+FIRE,MM-Stage1,344.67,257.33,240.0,-10.0,0,0.0052,,,3,0
1,68,"3,2,1,1",RIGHT+DOWN+JUMP+FIRE,MM-Stage1,348.67,257.58,240.0,15.0,0,0.0052,,,3,0
1,69,"4,1,1,0",RUN_RIGHT+UP+JUMP,MM-Stage1,353.44,258.25,286.67,40.0,0,0.0081,,,3,0
1,70,"1,2,0,1",LEFT+DOWN+FIRE,MM-Stage1,357.44,259.33,240.0,65.0,0,0.0052,,,3,0
1,71,"3,1,0,0",RIGHT+UP,MM-Stage1,361.44,260.83,240.0,90.0,0,0.0052,,,3,0
1,72,"1,2,0,1",LEFT+DOWN+FIRE,MM-Stage1,364.67,262.75,193.33,115.0,0,0.0044,,,3,0
1,73,"3,1,0,0",RIGHT+UP,MM-Stage1,368.67,265.08,240.0,140.0,0,0.0052,,,3,0
1,74,"1,2,0,1",LEFT+DOWN+FIRE,MM-Stage1,371.89,267.83,193.33,165.0,0,0.0044,,,3,0
1,75,"3,1,0,0",RIGHT+UP,MM-Stage1,375.89,271.0,240.0,190.0,0,0.0052,,,3,0
1,76,"1,2,0,1",LEFT+DOWN+FIRE,MM-Stage1,379.11,274.58,193.33,215.0,0,0.0044,,,3,0
1,77,"3,1,0,0",RIGHT+UP,MM-Stage1,383.11,278.58,240.0,240.0,0,0.0052,,,3,0
1,78,"4,2,0,1",RUN_RIGHT+DOWN+FIRE,MM-Stage1,387.89,283.0,286.67,265.0,0,0.0081,,,3,0
1,79,"4,2,1,1",RUN_RIGHT+DOWN+JUMP+FIRE,MM-Stage1,393.22,287.83,320.0,290.0,0,0.0067,,,3,0
1,80,"4,2,1,1",RUN_RIGHT+DOWN+JUMP+FIRE,MM-Stage1,398.56,292,320.0,0.0,0,0.0101,,,3,0
